n_pairs,mean_diff,median_diff,std_diff,cohen_dz,cliffs_delta,rank_biserial,paired_t_stat,paired_t_p,wilcoxon_stat,wilcoxon_p,bootstrap_ci95_low,bootstrap_ci95_high,normality_stat,normality_p,normality_test,comparison,model_key,architecture,train_setting,metric,mean_additive,mean_substitutive,positive_means,metric_direction,paired_t_p_holm,wilcoxon_p_holm
500,-0.010540843114880561,-0.01092467413935716,0.19652735099351049,-0.05363550193697278,-0.042776,-0.06018363273453094,-1.199326283383928,0.23097027103556203,58856.0,0.24360108666844704,-0.027355266620048606,0.006886199741866422,0.9961111413370625,0.2592167390171576,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,novel_2gram_ratio,0.3956140293662169,0.4061548724810975,additive higher than substitutive; check metric_direction,higher_is_better,1.0,1.0
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.6666666666666666,-0.6666666666666667,1.111334915764742e-16,-5998791698251591.0,-1.0,-1.0,-1.3413706020151963e+17,0.0,0.0,9.505397766554096e-111,-0.6666666666666666,-0.6666666666666666,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@1,0.33333333333333326,1.0,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_precision@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.266,0.0,0.6871596442992757,0.387100730094898,0.266,0.4907749077490775,8.655835466319905,6.77969176633304e-17,9384.0,6.520659334696138e-16,0.204,0.324,0.7835839982018211,3.2752571480433405e-25,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@1,0.628,0.362,additive higher than substitutive; check metric_direction,higher_is_better,7.525457860629674e-15,7.172725268165751e-14
500,-0.15266666666666667,0.0,0.5095651544469917,-0.2996018572587621,0.038664,-0.442368363794604,-6.699301190157809,5.6647028861125407e-11,20503.0,1.6682227289880105e-14,-0.1966666666666667,-0.10933333333333335,0.7898735885538014,6.830489930846135e-25,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@1,0.20933333333333334,0.362,additive higher than substitutive; check metric_direction,higher_is_better,4.305174193445531e-09,1.5681293652487298e-12
500,0.274,0.3333333333333333,0.20084324572172552,1.3642480184752412,0.714,1.0,30.50551307480029,3.94939231054393e-116,0.0,8.037104084099944e-71,0.256,0.2913333333333334,0.7623432248901323,3.0732669849400357e-26,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@3,0.6073333333333334,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,6.950930466557317e-114,1.4145303188015903e-68
500,-0.39266666666666666,-0.33333333333333337,0.20084324572172552,-1.9550902259900658,-0.892,-1.0,-43.71714647459214,9.060689789224657e-173,0.0,1.0715690276083526e-81,-0.4106666666666667,-0.37533333333333335,0.7623432248901335,3.0732669849403663e-26,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@3,0.6073333333333334,1.0,additive higher than substitutive; check metric_direction,higher_is_better,1.6671669212173368e-170,1.971687010799369e-79
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@5,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.2666666666666666,0.26666666666666666,5.55667457882371e-17,4799033358601272.0,1.0,1.0,1.073096481612157e+17,0.0,0.0,9.505397766554096e-111,0.2666666666666666,0.2666666666666666,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_precision@10,0.5999999999999999,0.33333333333333326,additive higher than substitutive; check metric_direction,higher_is_better,0.0,2.015144326509468e-108
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_recall@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.17233333333333334,0.08333333333333334,0.39539362245463705,0.43585258726095133,0.329852,0.5563788201847903,9.745960132846461,1.1631304084475221e-20,12483.5,2.4999360660741347e-19,0.1376666666666667,0.20633333333333334,0.8834608529915087,5.7694383452061e-19,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_mrr,0.799,0.6266666666666667,additive higher than substitutive; check metric_direction,higher_is_better,1.5585947473196796e-18,3.324914967878599e-17
500,0.266,0.0,0.6871596442992757,0.387100730094898,0.266,0.4907749077490775,8.655835466319905,6.77969176633304e-17,9384.0,6.520659334696138e-16,0.204,0.324,0.7835839982018211,3.2752571480433405e-25,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@1,0.628,0.362,additive higher than substitutive; check metric_direction,higher_is_better,7.525457860629674e-15,7.172725268165751e-14
500,0.266,0.0,0.6871596442992757,0.387100730094898,0.266,0.4907749077490775,8.655835466319905,6.77969176633304e-17,9384.0,6.520659334696138e-16,0.204,0.324,0.7835839982018211,3.2752571480433405e-25,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@1,0.628,0.362,additive higher than substitutive; check metric_direction,higher_is_better,7.525457860629674e-15,7.172725268165751e-14
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,-0.1106096553473618,-0.10020847959421408,0.32171361608093024,-0.3438140315439333,-0.167152,-0.37287538972141204,-7.687915461504918,8.013792415759417e-14,37413.0,9.305445037745131e-13,-0.13868329735759316,-0.08317117497704309,0.9725716795843873,4.607171310409232e-08,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@3,0.611240427766933,0.7218500831142949,additive higher than substitutive; check metric_direction,higher_is_better,7.132275250025881e-12,7.909628282083362e-11
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.11558590863955663,0.149009776026522,0.2558513793204472,0.45176973032765355,0.258936,0.47552717154447016,10.101878271893817,5.913515935196129e-22,31289.0,8.733258073409796e-20,0.09340006430832173,0.13701226455685908,0.9411052392474194,3.5231933878925664e-13,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@5,0.8374359917538513,0.7218500831142949,additive higher than substitutive; check metric_direction,higher_is_better,8.456327787330464e-20,1.240122646424191e-17
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.11558590863955663,0.149009776026522,0.2558513793204472,0.45176973032765355,0.258936,0.47552717154447016,10.101878271893817,5.913515935196129e-22,31289.0,8.733258073409796e-20,0.09340006430832173,0.13701226455685908,0.9411052392474194,3.5231933878925664e-13,shapiro,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,context_ndcg@10,0.8374359917538513,0.7218500831142949,additive higher than substitutive; check metric_direction,higher_is_better,8.456327787330464e-20,1.240122646424191e-17
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_mrr,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@1,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@3,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@5,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_hit@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
500,0.0,0.0,0.0,,0.0,,,,,,0.0,0.0,,,constant_difference,hard_additive_minus_substitutive,t5_base_noiseaware,T5-base,noiseaware,retrieval_ndcg@10,1.0,1.0,additive higher than substitutive; check metric_direction,higher_is_better,,
